station_name,latitude,longitude,month,day_of_week,holiday,time_type,malfunction_cause,malfunction_cause_group,rain_bins,wind_bins,temp_bins,duration_minutes
Bussum Zuid,52.26583480835,5.163055419921902,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Diemen,52.34515,4.9675660000000015,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Deventer,52.257499694824,6.160555362701402,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Deventer Colmschate,52.2502784729,6.214444637298598,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Holten,52.283889770508004,6.420277595519999,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Hilversum,52.225833892821996,5.1819443702698,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Naarden-Bussum,52.280277252196996,5.156944274902299,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Rijssen,52.3122215271,6.5202779769897,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Twello,52.237777709961,6.0986108779907,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Wierden,52.361389160156,6.5916666984558,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Weesp,52.3127784729,5.043055534362799,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Hilversum Media Park,52.238056182861,5.1738886833191,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,50
Utrecht Centraal,52.088890075684006,5.1102776527405,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,23
Utrecht Vaartsche Rijn,52.078889,5.121667,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,23
Geldermalsen,51.88301,5.27127,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,55
's-Hertogenbosch,51.69048,5.29362,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,55
Zaltbommel,51.80888748169001,5.2633333206177015,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,55
Abcoude,52.2785,4.977,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,18
Amsterdam Amstel,52.346668243408004,4.9177780151367,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,18
Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,18
Amsterdam Centraal,52.378887176514,4.9002776145935,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,18
Amsterdam Muiderpoort,52.360553741455,4.931111335754401,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,18
Amsterdam Holendrecht,52.29844,4.95972,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,18
Breukelen,52.17149000000001,4.9906,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,18
Duivendrecht,52.323333740234006,4.9363889694214,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,18
Maarssen,52.135276794434006,5.0336112976074014,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,18
Utrecht Centraal,52.088890075684006,5.1102776527405,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,18
Utrecht Zuilen,52.103055,5.09,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,18
Amersfoort Schothorst,52.174822137451,5.4038887023925986,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,63
Amersfoort Vathorst,52.192779541015994,5.4338889122009,September,Thursday,nonholiday,off-peak,broken down train,rolling stock,medium,high,warm,63
Aalten,51.921326524551,6.5786272287369005,September,Thursday,nonholiday,off-peak,collision with a vehicle,accidents,medium,high,warm,238
Winterswijk,51.9677307,6.7155181,September,Thursday,nonholiday,off-peak,collision with a vehicle,accidents,medium,high,warm,238
Arnhem Centraal,51.985000610352,5.899166584014901,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,49
Arnhem Velperpoort,51.985279083252,5.9194445610046,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,49
Duiven,51.943332672119,6.0147223472595,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,49
Emmerich,51.834283,6.255718,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,49
Zevenaar,51.923053741455,6.071944236755401,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,49
Westervoort,51.96286,5.9695,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,49
Roermond,51.193054199219,5.9941668510437,September,Friday,nonholiday,off-peak,person hit by a train,accidents,high,high,warm,200
Weert,51.248611450195,5.703610897064201,September,Friday,nonholiday,off-peak,person hit by a train,accidents,high,high,warm,200
Gouda,52.017501831055,4.7044444084167,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,199
Gouda Goverwelle,52.014999389648,4.7408332824707005,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,199
Den Haag Centraal,52.080276489258004,4.3249998092651,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,199
Voorburg,52.066665649414,4.3594446182251,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,199
Den Haag Ypenburg,52.055278778076,4.39222240448,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,199
Zoetermeer,52.047500610352,4.477222442626902,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,199
Zoetermeer Oost,52.046390533446996,4.4927778244019,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,199
Lansingerland-Zoetermeer,52.042222,4.517222,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,199
Amsterdam Centraal,52.378887176514,4.9002776145935,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,66
Amsterdam Lelylaan,52.357776641846,4.8338890075684,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,66
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,66
Schiphol Airport,52.30944442749001,4.7619442939758,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,66
Roermond,51.193054199219,5.9941668510437,September,Friday,nonholiday,off-peak,disruption elsewhere,logistical,high,high,warm,190
Reuver,51.283219166529996,6.0789585113525,September,Friday,nonholiday,off-peak,disruption elsewhere,logistical,high,high,warm,190
Swalmen,51.23582,6.03228,September,Friday,nonholiday,off-peak,disruption elsewhere,logistical,high,high,warm,190
Tegelen,51.33894,6.142530000000002,September,Friday,nonholiday,off-peak,disruption elsewhere,logistical,high,high,warm,190
Venlo,51.36360931396499,6.1727776527405,September,Friday,nonholiday,off-peak,disruption elsewhere,logistical,high,high,warm,190
Boxmeer,51.644521767652996,5.939033031463599,September,Friday,nonholiday,peak,disruption elsewhere,logistical,high,high,warm,48
Blerick,51.372501373290994,6.1550002098083,September,Friday,nonholiday,peak,disruption elsewhere,logistical,high,high,warm,48
Cuijk,51.726682587904996,5.8742952346802,September,Friday,nonholiday,peak,disruption elsewhere,logistical,high,high,warm,48
Mook Molenhoek,51.766262,5.879133,September,Friday,nonholiday,peak,disruption elsewhere,logistical,high,high,warm,48
Nijmegen,51.843612670898,5.852222442626902,September,Friday,nonholiday,peak,disruption elsewhere,logistical,high,high,warm,48
Nijmegen Heyendaal,51.826946258545,5.867499828338599,September,Friday,nonholiday,peak,disruption elsewhere,logistical,high,high,warm,48
Venlo,51.36360931396499,6.1727776527405,September,Friday,nonholiday,peak,disruption elsewhere,logistical,high,high,warm,48
Vierlingsbeek,51.59193,5.99714,September,Friday,nonholiday,peak,disruption elsewhere,logistical,high,high,warm,48
Venray,51.526568099006994,6.0141777992248,September,Friday,nonholiday,peak,disruption elsewhere,logistical,high,high,warm,48
Best,51.50999832153301,5.3891668319702015,September,Friday,nonholiday,peak,broken down train,rolling stock,high,high,warm,32
Boxtel,51.58433,5.31912,September,Friday,nonholiday,peak,broken down train,rolling stock,high,high,warm,32
Eindhoven Centraal,51.443332672119,5.4813890457153,September,Friday,nonholiday,peak,broken down train,rolling stock,high,high,warm,32
Oisterwijk,51.582221984863004,5.1941666603088,September,Friday,nonholiday,peak,broken down train,rolling stock,high,high,warm,32
Tilburg,51.560554504395,5.0836110115050985,September,Friday,nonholiday,peak,broken down train,rolling stock,high,high,warm,32
Eindhoven Strijp-S,51.451110839844,5.4558334350586,September,Friday,nonholiday,peak,broken down train,rolling stock,high,high,warm,32
Apeldoorn,52.209167480469,5.9702777862549015,September,Friday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,warm,141
Apeldoorn Osseveld,52.215278625488004,6.0044445991516,September,Friday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,warm,141
Deventer,52.257499694824,6.160555362701402,September,Friday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,warm,141
Twello,52.237777709961,6.0986108779907,September,Friday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,warm,141
Tegelen,51.33894,6.142530000000002,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,67
Venlo,51.36360931396499,6.1727776527405,September,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,warm,67
Mariënberg,52.50944519043,6.5752778053284,September,Friday,nonholiday,off-peak,collision,accidents,high,high,warm,176
Ommen,52.50944519043,6.4158334732056,September,Friday,nonholiday,off-peak,collision,accidents,high,high,warm,176
Amsterdam Centraal,52.378887176514,4.9002776145935,September,Friday,nonholiday,off-peak,stranded train,rolling stock,high,high,warm,54
Amsterdam Lelylaan,52.357776641846,4.8338890075684,September,Friday,nonholiday,off-peak,stranded train,rolling stock,high,high,warm,54
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,September,Friday,nonholiday,off-peak,stranded train,rolling stock,high,high,warm,54
Rotterdam Centraal,51.92499923705999,4.468888759613,September,Friday,nonholiday,off-peak,stranded train,rolling stock,high,high,warm,54
Schiphol Airport,52.30944442749001,4.7619442939758,September,Friday,nonholiday,off-peak,stranded train,rolling stock,high,high,warm,54
Amersfoort Centraal,52.153888702393,5.3705554008484,September,Saturday,nonholiday,off-peak,points failure,infrastructure,medium,low,warm,12
Den Dolder,52.140277862549,5.2427778244019,September,Saturday,nonholiday,off-peak,points failure,infrastructure,medium,low,warm,12
Soest,52.173332214355,5.3099999427795,September,Saturday,nonholiday,off-peak,points failure,infrastructure,medium,low,warm,12
Soest Zuid,52.165279388428004,5.3030557632446,September,Saturday,nonholiday,off-peak,points failure,infrastructure,medium,low,warm,12
's-Hertogenbosch,51.69048,5.29362,September,Saturday,nonholiday,off-peak,points failure,infrastructure,medium,low,warm,70
's-Hertogenbosch Oost,51.700553894043,5.3183331489563,September,Saturday,nonholiday,off-peak,points failure,infrastructure,medium,low,warm,70
Oss,51.765556335449,5.5322222709656,September,Saturday,nonholiday,off-peak,points failure,infrastructure,medium,low,warm,70
Oss West,51.758056640625,5.505555629730201,September,Saturday,nonholiday,off-peak,points failure,infrastructure,medium,low,warm,70
Rosmalen,51.714721679688,5.3680553436279,September,Saturday,nonholiday,off-peak,points failure,infrastructure,medium,low,warm,70
Amersfoort Centraal,52.153888702393,5.3705554008484,September,Saturday,nonholiday,off-peak,repair works,engineering work,medium,low,warm,67
Bilthoven,52.13000106811499,5.2038888931274006,September,Saturday,nonholiday,off-peak,repair works,engineering work,medium,low,warm,67
Den Dolder,52.140277862549,5.2427778244019,September,Saturday,nonholiday,off-peak,repair works,engineering work,medium,low,warm,67
Utrecht Centraal,52.088890075684006,5.1102776527405,September,Saturday,nonholiday,off-peak,repair works,engineering work,medium,low,warm,67
Utrecht Overvecht,52.110000610352,5.1247220039368,September,Saturday,nonholiday,off-peak,repair works,engineering work,medium,low,warm,67
Essen (B),51.46261,4.45129,September,Saturday,nonholiday,off-peak,signal and level crossing failure,infrastructure,medium,low,warm,266
Roosendaal,51.540279388428004,4.4583334922791,September,Saturday,nonholiday,off-peak,signal and level crossing failure,infrastructure,medium,low,warm,266
Krommenie-Assendelft,52.49511,4.7541699999999985,September,Saturday,nonholiday,off-peak,person on the railway track,external,medium,low,warm,33
Uitgeest,52.521667480469,4.7016668319702,September,Saturday,nonholiday,off-peak,person on the railway track,external,medium,low,warm,33
Wormerveer,52.489166259765994,4.7922220230103,September,Saturday,nonholiday,off-peak,person on the railway track,external,medium,low,warm,33
Akkrum,53.046390533446996,5.843611240387,September,Saturday,nonholiday,off-peak,collision,accidents,medium,low,warm,50
Grou-Jirnsum,53.088890075684006,5.8225002288818,September,Saturday,nonholiday,off-peak,collision,accidents,medium,low,warm,50
Leeuwarden,53.195835113525,5.7922220230103,September,Saturday,nonholiday,off-peak,collision,accidents,medium,low,warm,50
Heemstede-Aerdenhout,52.35916519165,4.6066665649414,September,Saturday,nonholiday,off-peak,broken down train,rolling stock,medium,low,warm,19
Hillegom,52.302501678466996,4.565555572509799,September,Saturday,nonholiday,off-peak,broken down train,rolling stock,medium,low,warm,19
Haarlem,52.38777923584001,4.6383333206177015,September,Saturday,nonholiday,off-peak,broken down train,rolling stock,medium,low,warm,19
Leiden Centraal,52.166110992432,4.4816665649414,September,Saturday,nonholiday,off-peak,broken down train,rolling stock,medium,low,warm,19
Voorhout,52.224445343018,4.4844446182250985,September,Saturday,nonholiday,off-peak,broken down train,rolling stock,medium,low,warm,19
Breda,51.595554351807,4.7800002098083,September,Sunday,nonholiday,off-peak,stranded train,rolling stock,low,low,warm,30
Rotterdam Centraal,51.92499923705999,4.468888759613,September,Sunday,nonholiday,off-peak,stranded train,rolling stock,low,low,warm,30
